,aircrafttype,filed_airspeed_kts,filed_altitude,origin,destination,filed_departuretime_hr,estimatedarrivaltime_hr,airline,dep_delay_min,diff_flt,aircraft_manuf,cloud_altitude,temp,dewpoint,visibility,wind_speed,gust_speed,delay
9528,0,446,340,3,1,19,22,0,21.61666666666667,-5.616666666666673,0,3900.0,29.0,29.0,10.0,7.0,0.0,0
9529,0,448,340,3,1,19,22,0,1.0,-171.0,0,3100.0,29.0,29.0,10.0,10.0,0.0,0
9541,0,453,238,3,58,19,21,0,-4.7,-3.299999999999997,0,2900.0,29.0,29.0,10.0,11.0,0.0,0
9542,0,453,370,3,58,19,22,0,24.466666666666665,7.849999999999994,0,2900.0,28.0,28.0,10.0,8.0,0.0,0
9553,0,458,350,3,39,19,22,0,5.166666666666667,7.833333333333344,0,2900.0,29.0,29.0,10.0,11.0,0.0,0
9554,0,449,370,3,39,19,22,0,6.0,-151.0,0,3100.0,29.0,29.0,10.0,10.0,0.0,0
9566,10,475,330,3,23,19,22,8,-0.15,4.349999999999993,2,2900.0,29.0,29.0,10.0,11.0,0.0,0
9567,3,439,340,3,23,19,22,8,9.65,3.8166666666666633,2,2900.0,28.0,28.0,10.0,8.0,0.0,0
9579,9,417,370,3,45,19,21,7,-5.0,-9.0,2,2900.0,29.0,29.0,10.0,11.0,0.0,0
9580,9,423,350,3,45,19,21,7,7.0,-9.016666666666666,2,2900.0,28.0,28.0,10.0,8.0,0.0,0
9592,16,455,320,16,7,16,18,1,6.0,-153.0,0,1100.0,9.0,9.0,10.0,10.0,0.0,0
9593,4,463,350,3,0,19,22,1,29.0,3.4666666666666686,1,2900.0,28.0,28.0,10.0,8.0,0.0,0
9605,11,454,390,3,0,19,22,0,48.88333333333333,4.116666666666674,0,3900.0,29.0,29.0,10.0,7.0,0.0,0
9606,11,452,370,3,0,19,22,0,13.0,9.0,0,2900.0,28.0,28.0,10.0,8.0,0.0,0
9618,2,458,271,11,14,1,7,0,17.55,-0.7833333333333599,1,11000.0,18.0,18.0,10.0,6.0,0.0,0
9619,2,463,320,3,9,18,23,0,12.216666666666667,1.1666666666666856,1,3200.0,31.0,31.0,10.0,12.0,18.0,0
9627,20,468,232,3,98,18,21,29,11.0,-12.01666666666668,1,25000.0,29.0,29.0,10.0,13.0,0.0,0
9628,20,467,258,3,98,18,22,29,23.716666666666665,-1.8333333333333428,1,3100.0,29.0,29.0,10.0,10.0,0.0,0
9640,22,461,282,3,69,19,0,0,46.53333333333333,-10.533333333333333,0,2900.0,28.0,28.0,10.0,8.0,0.0,0
9654,37,495,200,3,92,19,9,31,2.7,30.51666666666665,1,3100.0,29.0,29.0,10.0,10.0,0.0,0
9666,23,497,330,3,51,19,3,0,6.383333333333334,-6.383333333333327,0,3100.0,29.0,29.0,10.0,10.0,0.0,0
9678,11,468,258,3,131,19,23,0,14.133333333333333,3.4166666666666567,0,3100.0,29.0,29.0,10.0,10.0,0.0,0
9691,5,422,280,4,118,8,10,3,54.0,-5.0,3,900.0,13.0,13.0,5.0,4.0,0.0,0
9692,13,452,320,16,132,20,21,3,8.033333333333333,5.4833333333333325,3,18000.0,10.0,10.0,10.0,8.0,0.0,0
9706,5,430,240,16,75,18,19,3,8.0,4.0,3,1200.0,10.0,10.0,10.0,9.0,17.0,0
9708,5,429,240,16,75,18,19,3,0.15,-5.149999999999999,3,30000.0,12.0,12.0,10.0,7.0,0.0,0
9716,1,406,280,16,20,19,21,0,-1.5166666666666666,-10.483333333333334,1,1300.0,9.0,9.0,10.0,8.0,0.0,0
9717,1,454,340,16,20,19,21,0,2.2666666666666666,-0.9666666666666686,1,18000.0,11.0,11.0,10.0,10.0,0.0,0
9732,24,468,320,16,3,19,22,1,3.533333333333333,10.466666666666667,0,1300.0,9.0,9.0,10.0,8.0,0.0,0
9733,24,469,320,16,3,19,22,1,4.383333333333334,8.583333333333343,0,18000.0,11.0,11.0,10.0,10.0,0.0,0
9745,0,444,390,16,2,19,21,1,0.45,8.549999999999997,0,18000.0,11.0,11.0,10.0,10.0,0.0,0
9757,7,468,320,16,16,19,22,1,7.816666666666666,-2.8166666666666638,0,1300.0,9.0,9.0,10.0,8.0,0.0,0
9758,7,472,320,16,16,19,22,1,7.8,16.666666666666654,0,18000.0,11.0,11.0,10.0,10.0,0.0,0
9794,0,464,340,16,46,19,21,1,-3.0,-1.3833333333333258,0,18000.0,11.0,11.0,10.0,10.0,0.0,0
9817,7,473,300,16,80,19,22,1,8.1,-0.9166666666666572,0,18000.0,11.0,11.0,10.0,10.0,0.0,0
9829,32,451,310,12,25,15,17,1,2.0,4.0,4,20000.0,14.0,14.0,10.0,0.0,0.0,0
9830,11,450,266,16,24,19,2,1,10.35,10.449999999999989,0,18000.0,11.0,11.0,10.0,10.0,0.0,0
9831,7,454,370,12,25,16,17,1,-2.333333333333333,0.7666666666666657,0,22000.0,14.0,14.0,10.0,8.0,14.0,0
9839,9,450,320,1,34,15,17,12,14.0,-2.38333333333334,2,25000.0,28.0,28.0,10.0,6.0,0.0,0
9840,9,440,320,1,34,15,17,12,0.0,-3.450000000000003,2,25000.0,29.0,29.0,10.0,7.0,0.0,0
9852,1,465,320,25,82,15,16,1,6.016666666666668,2.9833333333333343,1,25000.0,29.0,29.0,10.0,11.0,14.0,0
9853,14,469,340,20,3,18,1,1,36.53333333333333,4.716666666666639,0,25000.0,18.0,18.0,10.0,7.0,0.0,0
9873,2,460,188,22,0,15,17,1,12.2,-12.25,1,18000.0,30.0,30.0,10.0,7.0,0.0,0
9874,20,469,370,20,24,19,2,1,48.76666666666666,14.233333333333347,1,25000.0,18.0,18.0,10.0,7.0,0.0,0
9875,1,460,350,22,0,15,17,1,-2.1333333333333333,-0.6833333333333371,1,25000.0,33.0,33.0,10.0,12.0,18.0,0
9884,13,455,320,20,8,19,21,15,29.53333333333333,-26.53333333333333,3,25000.0,18.0,18.0,10.0,7.0,0.0,0
9895,0,471,320,20,30,19,1,1,29.53333333333333,1.4666666666666397,0,25000.0,18.0,18.0,10.0,7.0,0.0,0
9908,40,418,210,25,107,15,16,1,13.0,4.116666666666667,6,25000.0,29.0,29.0,10.0,11.0,14.0,0
9909,4,458,360,20,14,19,22,1,34.45,-0.44999999999998863,1,25000.0,18.0,18.0,10.0,7.0,0.0,0
9918,20,461,0,20,129,14,22,36,18.33333333333333,-48.416666666666686,1,3100.0,23.0,23.0,10.0,11.0,0.0,0
9928,1,460,320,20,9,16,22,4,8.983333333333333,-0.6000000000000227,1,4900.0,24.0,24.0,10.0,12.0,0.0,0
9929,1,460,320,20,9,16,22,4,4.516666666666667,-4.449999999999988,1,25000.0,20.0,20.0,10.0,7.0,0.0,0
9941,33,452,370,16,0,15,17,1,0.55,1.9833333333333345,4,1100.0,9.0,9.0,10.0,10.0,0.0,0
9942,11,459,159,20,128,19,2,1,26.65,-7.649999999999977,0,25000.0,18.0,18.0,10.0,7.0,0.0,0
9943,4,452,370,16,0,15,18,1,6.333333333333332,7.5166666666666675,1,19000.0,11.0,11.0,10.0,0.0,0.0,0
9952,2,461,340,20,21,19,1,1,47.63333333333333,13.800000000000011,1,25000.0,18.0,18.0,10.0,7.0,0.0,0
9962,21,473,370,19,0,10,15,1,15.733333333333333,7.2666666666666515,1,11000.0,22.0,22.0,10.0,3.0,0.0,0
9963,34,463,330,20,50,19,4,1,45.0,-7.0,0,25000.0,18.0,18.0,10.0,7.0,0.0,0
9964,11,450,370,19,0,11,15,1,4.75,3.8833333333333258,0,7000.0,18.0,18.0,8.0,3.0,0.0,0
9972,5,453,260,4,81,20,21,15,2.216666666666667,-53.0,3,200.0,14.0,14.0,0.25,3.0,0.0,0
9973,13,473,320,20,7,19,21,15,23.0,2.0,3,25000.0,18.0,18.0,10.0,7.0,0.0,0
9984,11,474,278,20,51,19,2,0,27.15,0.8500000000000227,0,25000.0,18.0,18.0,10.0,7.0,0.0,0
9996,16,447,340,20,5,19,22,1,24.0,-3.0,0,25000.0,21.0,21.0,10.0,14.0,0.0,0
9997,16,454,320,20,5,19,22,1,39.0,-7.0,0,25000.0,18.0,18.0,10.0,7.0,0.0,0
10008,18,442,260,9,23,21,23,7,32.0,-20.183333333333326,2,25000.0,19.0,19.0,10.0,4.0,0.0,0
10018,1,450,220,9,5,19,22,4,-1.0666666666666669,-1.3833333333333258,1,15000.0,23.0,23.0,10.0,9.0,0.0,0
10019,1,460,250,9,5,19,22,4,-2.0,-15.150000000000004,1,25000.0,19.0,19.0,10.0,7.0,0.0,0
10030,2,430,280,3,82,11,12,0,24.016666666666666,3.8666666666666663,1,3500.0,31.0,31.0,10.0,15.0,0.0,0
10036,22,447,380,9,14,19,22,0,10.233333333333333,-1.23333333333332,0,15000.0,23.0,23.0,10.0,9.0,0.0,0
10037,22,455,370,3,22,15,18,0,-2.433333333333333,0.4333333333333371,0,3600.0,31.0,31.0,10.0,10.0,0.0,0
10038,22,447,380,9,14,19,22,0,13.033333333333333,0.9666666666666686,0,25000.0,19.0,19.0,10.0,8.0,0.0,0
10039,22,456,370,3,22,15,18,0,2.85,1.1500000000000057,0,3500.0,30.0,30.0,10.0,12.0,21.0,0
10047,18,439,260,9,7,21,22,7,2.1666666666666665,-7.599999999999994,2,3600.0,23.0,23.0,10.0,4.0,0.0,0
10048,18,438,260,9,7,21,22,7,5.0,-7.333333333333329,2,25000.0,19.0,19.0,10.0,8.0,0.0,0
10058,6,421,200,9,15,19,20,9,6.0,-6.299999999999998,3,15000.0,23.0,23.0,10.0,9.0,0.0,0
10059,6,422,200,9,15,19,20,9,5.816666666666666,-8.5,3,25000.0,19.0,19.0,10.0,7.0,0.0,0
10069,1,462,340,9,1,19,21,2,5.0,2.9000000000000057,1,15000.0,23.0,23.0,10.0,9.0,0.0,0
10070,1,473,300,9,1,19,21,2,6.75,-116.0,1,25000.0,19.0,19.0,10.0,7.0,0.0,0
10082,2,461,122,9,10,19,21,1,8.8,3.3833333333333395,1,25000.0,19.0,19.0,10.0,7.0,0.0,0
10083,16,443,350,4,22,16,17,1,5.0,-70.0,0,9000.0,18.0,18.0,10.0,4.0,0.0,0
10095,42,373,130,9,119,10,11,21,20.95,5.75,4,25000.0,18.0,18.0,10.0,7.0,17.0,0
10098,2,446,360,9,8,19,20,0,6.766666666666668,-29.3,1,15000.0,23.0,23.0,10.0,9.0,0.0,0
10099,2,448,390,2,22,16,17,0,4.75,1.6500000000000057,1,4600.0,28.0,28.0,10.0,6.0,0.0,0
10100,2,443,129,9,8,19,20,0,0.4,-2.7166666666666686,1,25000.0,19.0,19.0,10.0,7.0,0.0,0
10101,2,442,310,2,22,16,17,0,25.11666666666667,0.88333333333334,1,25000.0,28.0,28.0,10.0,7.0,0.0,0
10109,10,429,270,9,89,18,19,18,7.966666666666668,-4.966666666666669,2,25000.0,24.0,24.0,10.0,7.0,0.0,0
10110,10,434,270,9,89,18,18,18,-3.3666666666666667,-9.700000000000003,2,25000.0,20.0,20.0,10.0,9.0,0.0,0
10121,1,478,300,9,18,18,20,25,29.0,11.0,1,15000.0,23.0,23.0,10.0,9.0,0.0,0
10122,1,478,300,9,18,18,20,25,39.0,10.0,1,25000.0,19.0,19.0,10.0,7.0,0.0,0
10134,0,473,151,9,1,18,20,0,-4.05,-0.86666666666666,0,25000.0,24.0,24.0,10.0,7.0,0.0,0
10135,0,443,370,0,22,15,17,0,3.55,-5.549999999999998,0,7000.0,20.0,20.0,10.0,4.0,0.0,0
10136,0,478,280,9,1,18,20,0,-1.05,3.3499999999999943,0,25000.0,20.0,20.0,10.0,9.0,0.0,0
10137,0,445,370,0,22,15,17,0,16.0,-1.0,0,2000.0,17.0,17.0,6.0,5.0,0.0,0
10145,8,470,340,9,1,18,20,2,1.0,-112.0,0,25000.0,24.0,24.0,10.0,7.0,0.0,0
10155,0,458,340,5,9,17,0,10,46.86666666666667,-25.550000000000008,0,25000.0,19.0,19.0,10.0,8.0,0.0,0
10166,19,385,120,5,44,19,20,24,11.0,-0.1666666666666643,4,26000.0,22.0,22.0,10.0,3.0,0.0,0
