,aircrafttype,filed_airspeed_kts,filed_altitude,origin,destination,filed_departuretime_week,filed_departuretime_hr,estimatedarrivaltime_hr,airline,dep_delay_min,diff_flt,aircraft_manuf,delay
1658,5.0,438,300,20,4,2,17,18,0,0.25,-8.25,1,0
1659,5.0,445,330,22,14,5,19,21,0,51.3,-73.0,1,0
1660,2.0,450,380,68,53,1,14,18,3,17.0,-3.76666666666668,0,0
1661,2.0,435,290,22,11,0,19,20,3,5.0,0.0,0,0
1662,2.0,459,350,57,4,0,17,18,3,6.316666666666666,-8.866666666666667,0,0
1663,2.0,455,380,79,33,0,15,16,3,-3.0,0.9333333333333372,0,0
1664,2.0,453,380,20,116,0,12,14,3,5.066666666666666,-6.066666666666663,0,0
1665,2.0,454,380,68,14,0,8,10,3,-2.0,-0.3499999999999943,0,0
1666,2.0,436,290,22,11,0,19,21,3,27.0,-20.0,0,0
1667,2.0,453,350,57,4,0,17,18,3,11.0,-9.033333333333333,0,0
1668,2.0,457,340,79,33,0,15,17,3,3.683333333333333,-4.566666666666663,0,0
1669,2.0,454,380,20,116,0,12,14,3,5.0,-16.0,0,0
1670,2.0,451,400,68,14,0,8,10,3,4.0,-2.0,0,0
1671,5.0,413,240,17,4,4,22,23,0,12.666666666666664,-2.6666666666666643,1,0
1672,5.0,477,270,22,11,4,20,21,0,23.15,-14.56666666666667,1,0
1673,5.0,428,240,17,4,1,22,23,0,25.766666666666666,-11.033333333333333,1,0
1674,5.0,462,270,22,11,1,20,20,0,4.7,-9.700000000000003,1,0
1675,5.0,447,280,17,4,0,22,22,0,-8.666666666666666,-12.450000000000005,1,0
1676,5.0,470,350,22,11,0,20,20,0,-5.283333333333333,-0.6333333333333329,1,0
1677,5.0,424,260,17,4,3,22,23,0,15.633333333333333,-8.633333333333333,1,0
1678,5.0,485,290,22,11,3,20,20,0,4.283333333333333,-7.583333333333336,1,0
1679,5.0,422,280,17,4,2,22,23,0,19.35,-10.35,1,0
1680,5.0,469,310,22,11,2,20,20,0,3.2333333333333334,-4.983333333333333,1,0
1681,5.0,467,280,17,4,5,22,22,0,4.916666666666667,-8.016666666666666,1,0
1682,7.0,448,360,18,136,4,20,22,4,4.083333333333333,4.916666666666671,3,0
1683,7.0,448,268,22,137,1,18,19,4,3.25,2.950000000000003,3,0
1684,7.0,448,370,22,137,0,18,20,4,68.3,4.933333333333337,3,0
1685,3.0,399,280,27,34,3,10,11,4,7.65,0.8333333333333357,2,1
1686,3.0,399,280,27,34,2,10,11,4,-5.15,-0.5333333333333314,2,0
1687,3.0,399,280,27,34,5,10,11,4,-0.6,4.75,2,0
1688,3.0,398,280,27,34,6,10,11,4,10.516666666666667,4.43333333333333,2,0
1689,3.0,400,280,27,34,4,10,11,4,11.45,2.0,2,0
1690,7.0,448,370,22,137,1,18,19,4,1.2666666666666666,3.4333333333333367,3,0
1691,7.0,447,370,22,137,0,18,19,4,5.783333333333332,-4.56666666666667,3,0
1692,3.0,395,280,27,34,3,10,11,4,-2.033333333333333,3.200000000000003,2,0
1693,3.0,280,0,27,34,2,10,11,4,-4.7,-3.6000000000000014,2,0
1694,29.0,448,350,22,0,1,19,23,2,-3.0,-201.0,0,0
1695,29.0,443,350,22,0,0,19,23,2,-2.35,-7.650000000000006,0,0
1696,29.0,478,330,22,0,3,19,23,2,4.066666666666666,5.383333333333327,0,0
1697,29.0,481,310,22,0,2,19,23,2,3.0,-1.9166666666666567,0,0
1698,29.0,477,330,22,0,5,19,23,2,-8.0,-1.1500000000000057,0,0
1699,29.0,446,350,22,0,6,19,23,2,-1.0,-0.18333333333333712,0,0
1700,29.0,452,350,22,0,4,19,23,2,-3.0,-12.0,0,0
1701,14.0,462,350,22,0,1,19,23,2,-8.0,-1.0,0,0
1702,14.0,470,350,22,0,0,19,23,2,-7.0,-12.0,0,0
1703,14.0,443,350,22,0,3,19,23,2,-8.0,-201.0,0,0
1704,14.0,475,330,22,0,2,19,23,2,0.0,-3.3666666666666742,0,0
1705,30.0,494,330,22,121,0,19,6,42,45.58333333333334,5.7333333333333485,0,0
1706,30.0,495,350,22,121,5,19,5,42,5.566666666666666,11.133333333333326,0,0
1707,30.0,474,330,22,121,4,19,5,42,10.083333333333334,-7.366666666666673,0,0
1708,30.0,493,350,22,121,0,19,6,42,59.66666666666666,-1.0166666666666515,0,0
1709,30.0,501,350,22,121,5,19,5,42,3.716666666666667,7.283333333333303,0,0
1710,30.0,501,350,22,121,4,19,5,42,2.1166666666666667,9.366666666666674,0,0
1711,32.0,300,290,23,197,4,16,18,10,5.716666666666668,-5.716666666666669,4,0
1712,32.0,285,120,120,35,1,21,21,10,-2.3833333333333333,-2.0,4,0
1713,32.0,295,260,131,178,1,18,20,10,11.216666666666667,-1.8166666666666629,4,0
1714,32.0,256,50,111,179,1,17,18,10,34.28333333333333,1.25,4,0
1715,32.0,295,260,17,124,1,13,16,10,49.26666666666666,4.983333333333333,4,0
1716,32.0,299,210,22,11,0,19,20,10,14.716666666666667,3.2333333333333343,4,0
1717,32.0,299,200,17,4,0,17,18,10,38.35,3.2333333333333343,4,0
1718,32.0,296,250,138,11,0,14,16,10,45.83333333333334,35.78333333333333,4,0
1719,32.0,299,190,121,181,0,12,14,10,60.23333333333333,-3.6000000000000014,4,0
1720,32.0,256,50,28,201,3,22,22,10,14.833333333333336,11.916666666666668,4,0
1721,32.0,293,280,77,53,3,17,21,10,75.15,6.199999999999987,4,0
1722,32.0,299,200,133,154,3,15,15,10,1.4333333333333331,4.450000000000003,4,0
1723,32.0,291,290,87,202,2,13,16,10,34.766666666666666,-4.033333333333331,4,0
1724,0.0,460,330,22,1,1,19,0,5,4.6,-2.8833333333333258,1,0
1725,0.0,460,350,22,1,0,19,0,5,-5.183333333333334,-4.03333333333336,1,0
1726,0.0,460,330,22,1,3,19,0,5,3.8333333333333335,-4.366666666666674,1,0
1727,0.0,460,330,22,1,2,19,0,5,2.95,-6.4833333333333485,1,0
1728,0.0,460,330,22,1,5,19,0,5,-6.1,2.8166666666666638,1,0
1729,5.0,460,330,22,1,6,19,1,5,22.5,-8.683333333333337,1,0
1730,0.0,460,330,22,1,4,19,0,5,0.8333333333333334,16.683333333333334,1,0
1731,0.0,460,330,22,1,1,19,0,5,2.3,-3.850000000000023,1,0
1732,5.0,450,350,22,1,0,19,0,5,-4.933333333333334,1.0,1,0
1733,0.0,460,350,22,1,3,19,1,5,7.6,17.03333333333336,1,0
1734,0.0,460,350,22,1,2,19,1,5,8.916666666666666,-2.8999999999999773,1,0
1735,0.0,470,310,22,1,5,19,0,5,5.816666666666666,-11.266666666666653,1,0
1736,1.0,385,310,22,11,4,19,20,2,5.45,1.5499999999999972,0,0
1737,8.0,486,270,22,11,1,19,20,2,-4.616666666666666,-6.383333333333333,0,0
1738,8.0,484,250,22,11,0,19,20,2,-0.1,-9.9,0,0
1739,1.0,484,230,22,11,3,19,20,2,-0.11666666666666667,-0.8833333333333329,0,0
1740,1.0,485,270,22,11,2,19,20,2,-6.0,-3.0,0,0
1741,1.0,419,310,22,11,5,19,20,2,-2.0,-2.950000000000003,0,0
1742,8.0,486,270,22,11,6,19,20,2,-4.35,-10.65,0,0
1743,1.0,485,250,22,11,4,19,20,2,10.8,-4.799999999999997,0,0
1744,8.0,482,230,22,11,1,19,20,2,-1.3833333333333333,-9.616666666666667,0,0
1745,8.0,482,230,22,11,0,19,20,2,-0.5333333333333333,-7.466666666666669,0,0
1746,1.0,482,270,22,11,3,19,20,2,12.0,-6.4833333333333325,0,0
1747,1.0,466,210,22,11,2,19,20,2,-6.083333333333332,-7.916666666666664,0,0
1748,2.0,458,360,22,25,0,19,20,3,-4.0,3.81666666666667,0,0
1749,2.0,453,380,88,4,0,15,18,3,-2.316666666666667,0.9000000000000057,0,0
1750,2.0,453,380,6,38,0,11,14,3,0.6833333333333333,4.316666666666663,0,0
1751,2.0,458,360,22,25,0,19,20,3,2.0,21.95000000000001,0,0
1752,2.0,456,380,88,4,0,15,18,3,3.0,4.98333333333332,0,0
1753,2.0,456,380,6,38,0,11,13,3,2.0,-21.0,0,0
1754,16.0,331,220,22,124,0,19,20,13,19.2,3.2666666666666657,5,0
1755,16.0,333,220,22,124,5,19,20,13,22.75,-15.75,5,0
1756,16.0,334,220,22,124,6,19,21,13,58.13333333333333,-7.13333333333334,5,0
1757,16.0,331,220,22,124,0,19,20,13,4.033333333333333,-9.033333333333333,5,0
1758,24.0,469,380,40,4,4,5,18,30,17.066666666666666,33.049999999999955,1,0
1759,24.0,481,187,22,123,1,19,4,30,39.38333333333333,7.53333333333336,1,0
1760,24.0,469,380,40,4,1,5,18,30,23.18333333333333,22.066666666666716,1,0
1761,24.0,481,340,22,123,0,19,3,30,7.083333333333332,0.8166666666666629,1,0
1762,24.0,472,350,40,4,0,5,17,30,7.433333333333334,3.5166666666666515,1,0
1763,24.0,479,340,22,123,3,19,3,30,33.13333333333333,4.449999999999988,1,0
1764,24.0,471,390,40,4,3,5,17,30,10.0,8.549999999999955,1,0
1765,24.0,479,340,22,123,2,19,4,30,49.71666666666667,-0.96666666666664,1,0
1766,24.0,472,350,40,4,2,5,17,30,20.5,14.850000000000026,1,0
1767,24.0,479,340,22,123,4,19,3,30,22.016666666666666,2.6333333333333258,1,0
1768,24.0,472,350,40,4,4,5,17,30,11.75,14.266666666666653,1,0
1769,24.0,484,330,22,123,1,19,3,30,38.41666666666666,7.28333333333336,1,0
1770,24.0,472,350,40,4,1,5,17,30,17.25,15.399999999999974,1,0
1771,2.0,456,340,22,53,0,19,20,3,5.066666666666666,-8.56666666666667,0,0
1772,2.0,458,320,20,4,0,17,18,3,10.983333333333333,-13.983333333333334,0,0
1773,2.0,456,360,22,53,0,19,20,3,-7.0,-5.233333333333333,0,0
1774,2.0,462,320,20,4,0,17,18,3,-2.0,2.8333333333333366,0,0
1775,14.0,479,320,22,114,1,19,1,1,-2.033333333333333,-4.416666666666687,0,0
1776,14.0,482,300,22,114,0,19,1,1,-5.933333333333334,3.75,0,0
1777,14.0,474,340,22,114,3,19,1,1,-4.566666666666666,5.883333333333327,0,0
1778,14.0,471,340,22,114,2,19,1,1,-0.8833333333333333,-4.116666666666674,0,0
1779,14.0,476,320,22,114,5,19,1,1,1.8333333333333333,-2.75,0,0
1780,14.0,474,340,26,4,5,13,18,1,13.616666666666667,3.9499999999999886,0,0
1781,14.0,490,280,22,114,6,19,1,1,32.0,-11.816666666666665,0,0
1782,14.0,473,340,26,4,6,13,18,1,3.1166666666666667,3.23333333333332,0,0
1783,14.0,484,300,22,114,1,19,1,1,-2.466666666666667,3.6833333333333367,0,0
1784,14.0,479,320,22,114,0,19,1,1,5.533333333333332,0.2166666666666401,0,0
1785,14.0,472,320,22,114,3,19,3,1,137.03333333333333,-1.8000000000000114,0,0
1786,4.0,402,180,2,22,4,19,20,0,20.733333333333334,-17.733333333333334,1,0
1787,4.0,412,190,2,22,1,19,20,0,-0.43333333333333335,-18.566666666666674,1,0
1788,4.0,419,190,2,22,0,19,20,0,0.75,-17.06666666666667,1,0
1789,4.0,419,190,2,22,3,19,20,0,-0.13333333333333333,-0.3333333333333357,1,0
1790,4.0,386,180,2,22,2,19,21,0,48.55,-3.549999999999997,1,0
1791,4.0,400,190,2,22,5,19,20,0,8.183333333333334,-11.733333333333334,1,0
1792,4.0,386,180,2,22,6,19,20,0,-0.85,-20.616666666666667,1,0
1793,4.0,379,180,2,22,4,19,20,0,8.283333333333333,-13.766666666666666,1,0
1794,4.0,386,180,2,22,1,19,20,0,-1.75,-0.4833333333333343,1,0
1795,4.0,386,180,2,22,0,19,20,0,1.25,-5.966666666666669,1,0
1796,4.0,382,180,2,22,3,19,20,0,6.583333333333332,-17.03333333333333,1,0
1797,4.0,414,180,2,22,2,19,21,0,31.6,-3.25,1,0
1798,1.0,446,340,2,0,4,19,22,0,21.61666666666667,-5.616666666666673,0,0
1799,1.0,448,340,2,0,1,19,22,0,1.0,-171.0,0,0
1800,1.0,445,340,2,0,0,19,22,0,10.416666666666666,-4.966666666666669,0,0
1801,1.0,452,360,2,0,3,19,23,0,47.53333333333333,-15.533333333333333,0,0
1802,1.0,446,340,2,0,2,19,22,0,4.25,-20.44999999999999,0,0
1803,1.0,451,370,2,0,5,19,22,0,34.0,-12.0,0,0
1804,1.0,456,291,2,0,6,19,22,0,2.333333333333333,6.083333333333344,0,0
1805,1.0,451,370,2,0,4,19,22,0,-1.2833333333333334,-1.3166666666666629,0,0
1806,1.0,450,370,2,0,1,19,22,0,0.2833333333333333,-4.333333333333344,0,0
1807,1.0,414,250,2,0,0,19,23,0,65.9,-14.48333333333332,0,0
1808,1.0,447,360,2,0,3,19,22,0,-1.8833333333333333,5.400000000000006,0,0
1809,1.0,455,360,2,0,2,19,22,0,32.98333333333333,3.550000000000012,0,0
1810,1.0,452,340,2,0,6,19,22,0,0.4833333333333333,-5.400000000000006,0,0
1811,1.0,453,238,2,86,4,19,21,0,-4.7,-3.299999999999997,0,0
1812,1.0,453,370,2,86,1,19,22,0,24.466666666666665,7.849999999999994,0,0
1813,1.0,452,370,2,86,0,19,21,0,0.3,-4.88333333333334,0,0
1814,1.0,458,370,2,86,3,19,21,0,11.5,7.5,0,0
1815,1.0,459,370,2,86,2,19,22,0,39.86666666666667,-9.86666666666666,0,0
1816,1.0,470,330,2,86,5,19,22,0,13.0,-7.0,0,0
1817,1.0,461,350,2,86,4,19,21,0,-4.0,-10.0,0,0
1818,1.0,464,350,2,86,1,19,21,0,0.21666666666666667,-0.21666666666666856,0,0
1819,1.0,445,390,2,86,0,19,0,0,172.41666666666663,0.5833333333333286,0,0
1820,1.0,456,370,2,86,3,19,21,0,9.416666666666666,-3.4166666666666714,0,0
1821,1.0,462,350,2,86,2,19,22,0,16.316666666666666,15.683333333333335,0,0
1822,1.0,452,370,2,86,5,19,21,0,3.466666666666667,10.533333333333333,0,0
1823,1.0,458,350,2,36,4,19,22,0,5.166666666666667,7.833333333333344,0,0
1824,1.0,449,370,2,36,1,19,22,0,6.0,-151.0,0,0
1825,1.0,450,272,2,36,0,19,22,0,8.65,-1.6500000000000057,0,0
1826,1.0,447,370,2,36,3,19,21,0,-1.4333333333333331,1.4333333333333371,0,0
1827,1.0,450,370,2,36,2,19,0,0,158.01666666666668,-3.01666666666668,0,0
1828,1.0,453,350,2,36,5,19,23,0,119.0,-141.0,0,0
1829,1.0,450,370,2,36,6,19,22,0,3.6333333333333333,3.3833333333333258,0,0
1830,1.0,451,370,2,36,4,19,22,0,27.93333333333333,0.28333333333333144,0,0
1831,1.0,449,350,2,36,1,19,22,0,21.0,-11.133333333333326,0,1
1832,1.0,445,370,2,36,0,19,22,0,8.916666666666666,0.0,0,0
1833,1.0,447,370,2,36,3,19,22,0,13.4,-2.7166666666666686,0,0
1834,1.0,449,390,2,36,2,19,23,0,95.66666666666669,-6.116666666666673,0,0
1835,1.0,463,370,2,36,5,19,22,0,3.0,2.0,0,0
1836,13.0,475,330,2,17,4,19,22,8,-0.15,4.349999999999993,2,0
1837,3.0,439,340,2,17,1,19,22,8,9.65,3.8166666666666633,2,0
1838,3.0,439,340,2,17,0,19,22,8,6.683333333333334,1.3166666666666629,2,0
1839,3.0,476,320,2,17,3,19,22,8,61.7,1.63333333333334,2,0
1840,3.0,440,340,2,17,2,19,22,8,45.3,-14.366666666666674,2,0
1841,3.0,471,330,2,17,5,19,22,8,4.65,-15.083333333333346,2,0
1842,3.0,474,320,2,17,6,19,21,8,-4.5,5.116666666666674,2,0
1843,3.0,441,340,2,17,4,19,22,8,6.883333333333334,-2.8833333333333258,2,0
1844,3.0,476,320,2,17,1,19,22,8,5.116666666666666,5.883333333333327,2,0
1845,3.0,473,340,2,17,0,19,22,8,13.45,4.650000000000006,2,0
1846,3.0,431,320,2,17,3,19,22,8,1.3666666666666667,5.633333333333327,2,0
1847,3.0,462,340,2,17,2,19,21,8,-1.5833333333333333,-2.01666666666668,2,0
1848,3.0,431,330,2,17,5,19,22,8,12.6,2.6500000000000057,2,0
1849,9.0,417,370,2,44,4,19,21,6,-5.0,-9.0,2,0
1850,9.0,423,350,2,44,1,19,21,6,7.0,-9.016666666666666,2,0
1851,9.0,435,370,2,44,0,19,21,6,-0.4666666666666667,-2.38333333333334,2,0
1852,9.0,435,370,2,44,3,19,21,6,4.0,-11.13333333333334,2,0
1853,9.0,435,370,2,44,2,19,21,6,-3.033333333333333,-8.75,2,0
1854,9.0,428,330,2,44,5,19,21,6,-0.11666666666666667,-8.483333333333334,2,0
1855,9.0,418,370,2,44,6,19,21,6,-5.9,-5.549999999999998,2,0
1856,9.0,424,350,2,44,4,19,21,6,-4.0,-6.900000000000006,2,0
1857,9.0,423,350,2,44,1,19,21,6,13.0,-8.150000000000006,2,0
1858,9.0,386,330,2,44,0,19,21,6,-6.0,-14.683333333333335,2,0
1859,9.0,423,370,2,44,3,19,21,6,-4.016666666666667,1.9833333333333345,2,0
1860,9.0,429,370,2,44,2,19,21,6,6.166666666666668,-3.9833333333333343,2,0
1861,9.0,422,370,2,44,5,19,21,6,22.95,-6.416666666666671,2,0
1862,18.0,455,320,13,9,4,16,18,1,6.0,-153.0,0,0
1863,4.0,463,350,2,1,1,19,22,1,29.0,3.4666666666666686,1,0
1864,4.0,458,370,2,1,0,19,22,1,1.5166666666666666,7.483333333333322,1,0
1865,4.0,459,370,2,1,3,19,22,1,11.933333333333335,-0.9333333333333372,1,0
1866,4.0,454,390,2,1,2,19,22,1,9.266666666666667,7.699999999999987,1,0
1867,4.0,459,370,2,1,5,19,1,1,205.3333333333333,1.6666666666666572,1,0
1868,4.0,462,350,2,1,6,19,22,1,26.966666666666665,17.599999999999994,1,0
1869,4.0,462,360,2,1,4,19,23,1,18.916666666666668,34.08333333333334,1,0
1870,4.0,459,370,2,1,1,19,22,1,35.95,-3.4166666666666567,1,0
1871,4.0,460,282,2,1,0,19,21,1,-4.333333333333333,-1.6666666666666572,1,0
1872,4.0,459,370,2,1,3,19,22,1,2.0,-4.0,1,0
1873,4.0,461,390,2,1,2,19,22,1,-2.85,4.949999999999988,1,0
1874,4.0,462,350,2,1,5,19,22,1,5.35,6.650000000000006,1,0
1875,11.0,454,390,2,1,4,19,22,0,48.88333333333333,4.116666666666674,0,0
1876,11.0,452,370,2,1,1,19,22,0,13.0,9.0,0,0
1877,11.0,450,370,2,1,0,19,22,0,5.05,-0.05000000000001137,0,0
1878,11.0,452,390,2,1,3,19,23,0,84.45,-4.449999999999988,0,0
1879,11.0,453,370,2,1,2,19,22,0,23.41666666666667,-1.4166666666666572,0,0
1880,11.0,453,370,2,1,5,19,23,0,66.2,0.4666666666666686,0,0
1881,11.0,454,370,2,1,6,19,22,0,12.466666666666667,6.533333333333331,0,0
1882,11.0,454,370,2,1,4,19,23,0,43.65,51.98333333333332,0,0
1883,11.0,445,390,2,1,1,19,22,0,-0.55,3.0833333333333437,0,0
1884,11.0,453,390,2,1,0,19,21,0,-4.0,-5.033333333333331,0,0
1885,11.0,452,390,2,1,3,19,22,0,8.75,-3.550000000000012,0,0
1886,11.0,462,370,2,1,2,19,22,0,16.266666666666666,5.01666666666668,0,0
1887,11.0,469,390,2,1,5,19,23,0,78.21666666666667,-2.216666666666669,0,0
1888,5.0,458,271,11,19,4,1,7,0,17.55,-0.7833333333333599,1,0
1889,5.0,463,320,2,7,1,18,23,0,12.216666666666667,1.1666666666666856,1,0
1890,5.0,458,218,11,19,1,1,7,0,18.166666666666668,-0.44999999999998863,1,0
1891,5.0,463,320,2,7,0,18,1,0,83.43333333333334,-6.433333333333337,1,0
1892,5.0,458,290,11,19,0,1,7,0,2.2666666666666666,0.06666666666666288,1,0
1893,5.0,460,320,2,7,3,18,0,0,21.4,-2.25,1,0
1894,5.0,461,330,11,19,3,1,7,0,24.716666666666665,-19.149999999999977,1,0
1895,5.0,461,340,2,7,2,18,23,0,4.15,-15.149999999999974,1,0
1896,5.0,464,330,11,19,2,1,7,0,13.483333333333333,-12.483333333333347,1,0
1897,17.0,468,232,2,80,4,18,21,28,11.0,-12.01666666666668,1,0
1898,17.0,467,258,2,80,1,18,22,28,23.716666666666665,-1.8333333333333428,1,0
1899,17.0,462,263,2,80,0,18,22,28,61.61666666666667,5.716666666666669,1,0
1900,17.0,466,370,2,80,3,18,22,28,38.31666666666667,-11.316666666666665,1,0
1901,17.0,462,410,2,80,2,18,21,28,23.4,-17.066666666666666,1,0
1902,17.0,466,390,2,80,5,18,21,28,10.566666666666666,-13.650000000000004,1,0
1903,17.0,466,232,2,80,6,18,21,28,6.95,-5.849999999999994,1,0
1904,17.0,467,225,2,80,4,18,21,28,14.6,-5.449999999999988,1,0
1905,17.0,465,246,2,80,1,18,21,28,2.316666666666667,-9.01666666666668,1,0
1906,17.0,466,246,2,80,0,18,21,28,1.0333333333333334,-4.433333333333337,1,0
1907,17.0,468,250,2,80,3,18,22,28,30.0,-0.01666666666667993,1,0
1908,17.0,468,293,2,80,2,18,21,28,8.966666666666667,-7.366666666666673,1,0
1909,17.0,464,311,2,80,5,18,21,28,12.033333333333333,-2.6500000000000057,1,0
1910,26.0,461,282,2,47,1,19,0,0,46.53333333333333,-10.533333333333333,0,0
1911,26.0,458,225,2,47,0,19,23,0,-1.2333333333333334,2.23333333333332,0,0
1912,26.0,460,256,2,47,3,19,2,0,177.05,-0.05000000000001137,0,0
1913,26.0,457,370,2,47,2,19,23,0,4.633333333333334,0.3666666666666743,0,0
1914,26.0,462,350,2,47,5,19,0,0,71.21666666666667,8.783333333333331,0,0
1915,26.0,459,224,2,47,6,19,23,0,8.25,2.75,0,0
1916,26.0,459,240,2,47,4,19,23,0,1.95,3.050000000000012,0,0
1917,26.0,459,264,2,47,1,19,23,0,15.2,18.80000000000001,0,0
1918,26.0,457,233,2,47,0,19,23,0,1.3166666666666669,7.683333333333337,0,0
1919,26.0,462,253,2,47,3,19,23,0,-0.8166666666666667,9.816666666666665,0,0
1920,26.0,460,258,2,47,2,19,23,0,4.15,7.75,0,1
1921,26.0,458,370,2,47,5,19,23,0,0.65,-1.6500000000000057,0,0
1922,1.0,458,390,67,5,1,20,23,45,36.53333333333333,3.26666666666668,0,0
1923,1.0,462,340,2,170,0,18,22,45,56.65,5.816666666666663,0,0
1924,34.0,495,200,2,52,1,19,9,22,2.7,30.51666666666665,1,0
1925,34.0,495,290,2,52,0,19,8,22,-5.533333333333332,43.79999999999996,1,0
1926,34.0,496,224,2,52,3,19,9,22,51.95,22.666666666666625,1,0
1927,34.0,497,350,2,52,2,19,9,22,1.5833333333333333,44.33333333333337,1,0
1928,34.0,491,370,2,52,5,19,9,22,11.716666666666667,32.100000000000016,1,1
1929,34.0,492,370,2,52,6,19,8,22,-13.0,0.8500000000000227,1,0
1930,34.0,492,370,2,52,4,19,8,22,-1.5333333333333334,31.100000000000023,1,0
1931,34.0,490,198,2,52,1,19,8,22,-7.416666666666668,29.38333333333333,1,0
1932,34.0,491,370,2,52,0,19,7,22,-12.933333333333335,-776.0,1,0
1933,34.0,490,370,2,52,3,19,8,22,-5.3,-5.399999999999976,1,1
1934,34.0,492,370,2,52,2,19,8,22,-0.85,25.316666666666716,1,0
1935,34.0,512,0,2,52,5,19,8,22,3.0,0.0,1,0
1936,20.0,497,330,2,32,1,19,3,0,6.383333333333334,-6.383333333333327,0,0
1937,20.0,497,330,2,32,0,19,3,0,12.966666666666667,-1.5500000000000114,0,0
1938,20.0,496,330,2,32,3,19,3,0,17.683333333333334,1.0166666666666515,0,0
1939,20.0,504,310,2,32,2,19,3,0,6.916666666666668,-1.1166666666666742,0,0
1940,20.0,494,350,2,32,5,19,4,0,52.08333333333334,8.850000000000025,0,0
1941,20.0,494,350,2,32,6,19,5,0,88.65,11.93333333333328,0,0
1942,20.0,493,330,2,32,4,19,3,0,11.4,-0.2666666666666515,0,0
1943,20.0,476,370,2,32,1,19,3,0,-0.75,-0.8500000000000227,0,0
1944,20.0,485,370,2,32,0,19,3,0,19.983333333333334,2.566666666666663,0,0
1945,20.0,482,370,2,32,3,19,3,0,3.35,4.649999999999976,0,0
1946,20.0,482,370,2,32,2,19,3,0,16.15,-0.8500000000000227,0,0
1947,20.0,506,310,2,32,5,19,3,0,-3.3,6.3333333333333135,0,0
1948,11.0,468,258,2,102,1,19,23,0,14.133333333333333,3.4166666666666567,0,0
1949,11.0,455,283,2,102,0,19,23,0,11.883333333333333,5.0,0,0
1950,11.0,458,283,2,102,3,19,23,0,-0.8833333333333333,3.9333333333333367,0,0
1951,11.0,455,350,2,102,2,19,23,0,17.05,-3.5833333333333437,0,0
1952,11.0,464,350,2,102,5,19,23,0,17.0,-4.566666666666663,0,0
1953,11.0,456,350,2,102,6,19,23,0,61.68333333333333,-4.683333333333337,0,0
1954,11.0,461,266,2,102,4,19,23,0,29.25,4.75,0,0
1955,11.0,455,282,2,102,1,19,23,0,2.0,-1.7166666666666686,0,0
1956,11.0,456,350,2,102,0,19,23,0,12.383333333333333,-1.8833333333333253,0,0
1957,11.0,451,278,2,102,3,19,23,0,5.0,-6.25,0,0
1958,11.0,457,279,2,102,2,19,23,0,43.0,-8.0,0,0
1959,11.0,460,350,2,102,5,19,23,0,5.7333333333333325,6.800000000000013,0,0
1960,6.0,431,230,117,15,4,10,11,4,32.11666666666667,3.883333333333333,3,0
1961,6.0,422,280,18,185,4,8,10,4,54.0,-5.0,3,0
1962,10.0,452,320,13,106,1,20,21,4,8.033333333333333,5.4833333333333325,3,0
1963,6.0,418,300,13,156,0,18,20,4,65.01666666666667,-55.0,3,0
1964,10.0,450,320,13,106,3,20,21,4,2.216666666666667,4.966666666666669,3,0
1965,10.0,448,320,13,106,2,20,22,4,48.0,2.0,3,0
1966,10.0,445,320,13,106,5,20,21,4,10.45,2.0499999999999967,3,0
1967,10.0,453,320,13,106,6,20,22,4,47.0,0.9500000000000028,3,0
1968,10.0,452,320,13,106,4,20,21,4,2.0,6.0,3,0
1969,10.0,454,320,13,106,1,20,22,4,19.83333333333333,11.900000000000004,3,0
1970,6.0,417,300,13,156,0,18,19,4,2.966666666666667,-9.966666666666667,3,0
1971,1.0,458,360,13,8,0,19,21,3,26.61666666666667,0.4333333333333371,0,0
1972,1.0,455,390,28,27,0,14,18,3,56.0,-3.0833333333333437,0,0
1973,1.0,453,380,13,8,0,19,20,3,-0.08333333333333333,3.450000000000003,0,0
1974,1.0,451,390,28,27,0,14,17,3,1.0,-0.44999999999998863,0,0
1975,6.0,432,230,43,27,4,20,20,4,-14.0,-5.0,3,0
1976,6.0,430,240,13,117,4,18,19,4,8.0,4.0,3,0
1977,6.0,429,230,43,27,1,20,21,4,-1.9,1.3833333333333329,3,0
1978,6.0,429,240,13,117,1,18,19,4,0.15,-5.149999999999999,3,0
1979,6.0,429,240,13,117,0,19,20,4,18.266666666666666,2.7333333333333343,3,0
1980,6.0,422,230,43,27,3,20,20,4,-16.233333333333334,0.8999999999999986,3,0
1981,6.0,421,240,13,117,3,18,19,4,-2.0,-4.583333333333336,3,1
1982,6.0,420,230,43,27,2,20,21,4,-7.2,4.68333333333333,3,0
1983,6.0,421,240,13,117,2,18,19,4,1.4833333333333334,-2.4833333333333343,3,0
1984,6.0,425,230,43,27,5,20,21,4,3.0,7.366666666666667,3,0
1985,6.0,423,240,13,117,5,18,19,4,20.0,1.0,3,0
1986,0.0,406,280,13,28,4,19,21,0,-1.5166666666666666,-10.483333333333334,1,0
1987,0.0,454,340,13,28,1,19,21,0,2.2666666666666666,-0.9666666666666686,1,0
1988,0.0,440,380,13,28,0,19,21,0,-7.966666666666668,-8.849999999999994,1,0
1989,0.0,450,275,13,28,3,19,21,0,28.53333333333333,-6.533333333333331,1,0
1990,0.0,435,360,13,28,2,19,21,0,15.6,-5.700000000000002,1,0
