,airport,cloud_altitude,cloud_friendly,cloud_type,conditions,pressure,raw_data,temp_air,temp_dewpoint,temp_relhum,time,visibility,wind_direction,wind_friendly,wind_speed,wind_speed_gust
1430,KDTW,22000,Scattered clouds,BKN,,29.85,KDTW 032253Z 14009KT 7SM FEW065 SCT140 BKN220 24/18 A2985 RMK AO2 SLP106 T02440183,24,18,71,1538607180,7.0,140,Light winds,9,0
1431,KDTW,22000,Scattered clouds,BKN,,29.87,KDTW 032153Z 14008KT 7SM FEW065 SCT140 BKN220 24/19 A2987 RMK AO2 SLP113 T02440189 $,24,19,73,1538603580,7.0,140,Light winds,8,0
1432,KDTW,22000,Scattered clouds,BKN,,29.89,KDTW 032053Z 13008KT 9SM FEW065 SCT140 BKN220 24/18 A2989 RMK AO2 SLP120 T02440183 58031 $,24,18,71,1538599980,9.0,130,Light winds,8,0
1433,KDTW,24000,Scattered clouds,BKN,,29.92,KDTW 031953Z 16006KT 8SM SCT140 BKN240 25/18 A2992 RMK AO2 SLP131 T02500183 $,25,18,68,1538596380,8.0,160,Light winds,6,0
1434,KDTW,24000,Scattered clouds,BKN,,29.96,KDTW 031853Z 15009KT 8SM SCT140 BKN240 24/18 A2996 RMK AO2 SLP142 T02390178 $,24,18,71,1538592780,8.0,150,Light winds,9,0
1435,KDTW,8000,Scattered clouds,BKN,,29.99,KDTW 031753Z 16007KT 8SM SCT020 BKN080 BKN200 23/17 A2999 RMK AO2 SLP153 T02330172 10233 20144 58026 $,23,17,71,1538589180,8.0,160,Light winds,7,0
1436,KDTW,8000,Scattered clouds,BKN,,30.01,KDTW 031710Z 15007KT 7SM SCT020 BKN080 BKN200 22/17 A3001 RMK AO2 T02170167,22,17,75,1538586600,7.0,150,Light winds,7,0
1437,KDTW,1600,Scattered clouds,BKN,,30.02,KDTW 031653Z 16008KT 8SM BKN016 OVC080 22/16 A3002 RMK AO2 SLP163 T02170161,22,16,72,1538585580,8.0,160,Light winds,8,0
1438,KDTW,2000,Scattered clouds,BKN,,30.04,KDTW 031553Z 15009KT 10SM BKN020 OVC080 21/16 A3004 RMK AO2 SLP170 T02110156,21,16,73,1538581980,10.0,150,Light winds,9,0
1439,KDTW,2000,Scattered clouds,BKN,,30.07,KDTW 031453Z 17012KT 10SM BKN020 OVC080 20/14 A3007 RMK AO2 SLP179 T02000144 58002,20,14,72,1538578380,10.0,170,Windy,12,0
1440,KDTW,3000,Scattered clouds,BKN,,29.9,KDTW 041253Z 30012KT 9SM BKN030 OVC075 24/19 A2990 RMK AO2 SLP121 T02390189,24,19,75,1538657580,9.0,300,Windy,12,0
1441,KDTW,2800,Scattered clouds,BKN,,29.87,KDTW 041207Z 26009KT 9SM BKN028 BKN075 23/19 A2987 RMK AO2 T02330194,23,19,80,1538654820,9.0,260,Light winds,9,0
1442,KDTW,7500,Scattered clouds,BKN,,29.86,KDTW 041153Z 25011KT 9SM FEW025 BKN075 BKN200 23/19 A2986 RMK AO2 SLP105 60002 70002 T02330194 10250 20233 53023,23,19,80,1538653980,9.0,250,Windy,11,0
1443,KDTW,10000,Scattered clouds,BKN,,29.81,KDTW 041053Z 23014KT 10SM SCT050 BKN100 23/19 A2981 RMK AO2 SLP090 T02330194,23,19,80,1538650380,10.0,230,Windy,14,0
1444,KDTW,10000,Scattered clouds,SCT,,29.78,KDTW 040953Z 22013KT 10SM FEW045 SCT100 24/19 A2978 RMK AO2 RAB05E10 SLP079 P0000 T02390194,24,19,78,1538646780,10.0,220,Windy,13,0
1445,KDTW,12000,Scattered clouds,BKN,,29.79,KDTW 040853Z 23015KT 9SM SCT055 BKN120 OVC240 24/19 A2979 RMK AO2 RAB40E50 SLP081 P0000 60002 T02440189 55008,24,19,73,1538643180,9.0,230,Windy,15,0
1446,KDTW,18000,Overcast skies,OVC,,29.78,KDTW 040753Z 22016KT 10SM FEW030 SCT090 OVC180 24/19 A2978 RMK AO2 PK WND 22029/0659 RAB36E44 SLP079 P0000 T02390189,24,19,75,1538639580,10.0,220,Windy,16,0
1447,KDTW,13000,Scattered clouds,BKN,,29.8,KDTW 040653Z 21018G25KT 10SM FEW075 BKN130 OVC190 24/19 A2980 RMK AO2 PK WND 21028/0602 RAE21 SLP086 P0002 T02440189,24,19,73,1538635980,10.0,210,Windy,18,25
1448,KDTW,9500,Raining,OVC,-RA,29.81,KDTW 040553Z 21019G26KT 5SM -RA FEW045 SCT065 OVC095 25/19 A2981 RMK AO2 PK WND 21031/0535 RAB24E28B48 SLP090 P0000 60000 T02500189 10256 20239 56002,25,19,71,1538632380,5.0,210,Windy,19,26
1449,KDTW,10000,Scattered clouds,BKN,,29.81,KDTW 040453Z 21015KT 10SM BKN100 25/18 A2981 RMK AO2 SLP091 T02500183 402560139,25,18,68,1538628780,10.0,210,Windy,15,0
1450,KDTW,22000,Scattered clouds,SCT,,29.8,KDTW 040353Z 20017G23KT 10SM FEW065 SCT220 25/18 A2980 RMK AO2 SLP089 T02500183,25,18,68,1538625180,10.0,200,Windy,17,23
1451,KDTW,22000,Scattered clouds,FEW,,29.82,KDTW 040253Z 19015KT 10SM FEW220 25/18 A2982 RMK AO2 SLP093 T02500178 58005,25,18,67,1538621580,10.0,190,Windy,15,0
1452,KDTW,22000,Scattered clouds,SCT,,30.22,KDTW 050053Z 05008KT 10SM SCT220 12/04 A3022 RMK AO2 SLP233 T01170044,12,4,64,1538700780,10.0,50,Light winds,8,0
1453,KDTW,22000,Scattered clouds,SCT,,30.21,KDTW 042353Z 06008KT 10SM SCT220 13/06 A3021 RMK AO2 SLP229 T01280056 10206 20128 53027,13,6,64,1538697180,10.0,60,Light winds,8,0
1454,KDTW,22000,Scattered clouds,SCT,,30.18,KDTW 042253Z 09006KT 10SM FEW070 SCT220 14/07 A3018 RMK AO2 SLP218 T01440072,14,7,64,1538693580,10.0,90,Light winds,6,0
1455,KDTW,22000,Scattered clouds,SCT,,30.14,KDTW 042153Z 36008KT 10SM FEW060 SCT220 17/06 A3014 RMK AO2 SLP204 T01720061,17,6,51,1538689980,10.0,360,Light winds,8,0
1456,KDTW,23000,Scattered clouds,SCT,,30.13,KDTW 042053Z 01012KT 10SM FEW035 SCT230 19/07 A3013 RMK AO2 SLP199 T01890072 53017,19,7,50,1538686380,10.0,10,Windy,12,0
1457,KDTW,3500,Scattered clouds,FEW,,30.11,KDTW 041953Z 34011KT 10SM FEW035 FEW230 20/09 A3011 RMK AO2 SLP194 T02000089,20,9,52,1538682780,10.0,340,Windy,11,0
1458,KDTW,3500,Scattered clouds,SCT,,30.08,KDTW 041853Z 02013KT 10SM SCT035 SCT220 20/11 A3008 RMK AO2 SLP184 T02000106,20,11,57,1538679180,10.0,20,Windy,13,0
1459,KDTW,3500,Scattered clouds,BKN,,30.08,KDTW 041753Z 01011KT 10SM BKN035 19/11 A3008 RMK AO2 SLP181 T01890106 10239 20189 51030,19,11,61,1538675580,10.0,10,Windy,11,0
1460,KDTW,3200,Overcast skies,OVC,,30.06,KDTW 041653Z 02012G20KT 10SM OVC032 19/12 A3006 RMK AO2 SLP175 T01940122,19,12,65,1538671980,10.0,20,Windy,12,20
1461,KDTW,3500,Overcast skies,OVC,,30.05,KDTW 041631Z 33011KT 10SM SCT025 OVC035 21/12 A3005 RMK AO2 T02060122,21,12,61,1538670660,10.0,330,Windy,11,0
1462,KDTW,2500,Scattered clouds,BKN,,30.03,KDTW 041553Z 36013KT 10SM BKN025 OVC045 20/13 A3003 RMK AO2 SLP166 T02000128,20,13,66,1538668380,10.0,360,Windy,13,0
1463,KDTW,2500,Scattered clouds,BKN,,30.02,KDTW 041530Z 36014KT 10SM BKN025 OVC045 21/14 A3002 RMK AO2 T02060139,21,14,68,1538667000,10.0,360,Windy,14,0
1464,KDTW,11000,Overcast skies,OVC,,30.17,KDTW 051253Z 36004KT 10SM FEW020 OVC110 09/06 A3017 RMK AO2 SLP219 T00940056,9,6,79,1538743980,10.0,360,Light winds,4,0
1465,KDTW,15000,Scattered clouds,BKN,,30.16,KDTW 051153Z 06004KT 10SM SCT020 BKN150 08/04 A3016 RMK AO2 SLP215 T00830044 10083 20072 55008,8,4,78,1538740380,10.0,60,Light winds,4,0
1466,KDTW,15000,Scattered clouds,BKN,,30.16,KDTW 051149Z 05004KT 10SM SCT020 BKN150 08/04 A3016 RMK AO2,8,4,78,1538740140,10.0,50,Light winds,4,0
1467,KDTW,2000,Overcast skies,OVC,,30.17,KDTW 051053Z 03006KT 10SM OVC020 08/04 A3017 RMK AO2 SLP219 T00780039,8,4,78,1538736780,10.0,30,Light winds,6,0
1468,KDTW,2000,Scattered clouds,BKN,,30.19,KDTW 051018Z 36003KT 10SM BKN020 OVC150 08/04 A3019 RMK AO2 T00780044,8,4,81,1538734680,10.0,360,Calm winds,3,0
1469,KDTW,15000,Scattered clouds,BKN,,30.18,KDTW 050953Z 00000KT 10SM FEW020 BKN150 07/04 A3018 RMK AO2 SLP222 T00720039,7,4,81,1538733180,10.0,0,Calm winds,0,0
1470,KDTW,16000,Scattered clouds,BKN,,30.19,KDTW 050853Z 00000KT 10SM FEW020 BKN160 08/04 A3019 RMK AO2 SLP224 T00780039 56013,8,4,78,1538729580,10.0,0,Calm winds,0,0
1471,KDTW,2000,Scattered clouds,SCT,,30.2,KDTW 050753Z 02003KT 10SM SCT020 SCT220 07/03 A3020 RMK AO2 SLP226 T00720033,7,3,78,1538725980,10.0,20,Calm winds,3,0
1472,KDTW,2000,Scattered clouds,FEW,,30.21,KDTW 050653Z 04004KT 10SM FEW020 FEW220 07/03 A3021 RMK AO2 SLP231 T00720033,7,3,78,1538722380,10.0,40,Light winds,4,0
1473,KDTW,22000,Scattered clouds,FEW,,30.23,KDTW 050553Z 04006KT 10SM FEW220 08/03 A3023 RMK AO2 SLP237 T00780033 10128 20078 58008,8,3,75,1538718780,10.0,40,Light winds,6,0
1474,KDTW,22000,Scattered clouds,FEW,,30.24,KDTW 050453Z 03007KT 10SM FEW220 08/04 A3024 RMK AO2 SLP242 T00830039 402560083,8,4,76,1538715180,10.0,30,Light winds,7,0
1475,KDTW,22000,Scattered clouds,FEW,,30.25,KDTW 050353Z 03008KT 10SM FEW220 09/04 A3025 RMK AO2 SLP244 T00940039,9,4,71,1538711580,10.0,30,Light winds,8,0
1476,KDTW,900,Overcast skies,OVC,,30.03,KDTW 060058Z 12004KT 7SM OVC009 16/13 A3003 RMK AO2 T01560128,16,13,85,1538787480,7.0,120,Light winds,4,0
1477,KDTW,1000,Overcast skies,OVC,,30.03,KDTW 060053Z 12004KT 7SM OVC010 16/13 A3003 RMK AO2 SLP171 T01560128,16,13,85,1538787180,7.0,120,Light winds,4,0
1478,KDTW,1300,Overcast skies,OVC,,30.04,KDTW 052353Z 13003KT 10SM OVC013 16/12 A3004 RMK AO2 SLP172 T01610117 10161 20139 50008,16,12,77,1538783580,10.0,130,Calm winds,3,0
1479,KDTW,1400,Overcast skies,OVC,,30.03,KDTW 052327Z 13004KT 10SM OVC014 16/11 A3003 RMK AO2 T01560111,16,11,76,1538782020,10.0,130,Light winds,4,0
1480,KDTW,1500,Overcast skies,OVC,,30.04,KDTW 052253Z 16006KT 10SM OVC015 16/11 A3004 RMK AO2 SLP173 T01610111,16,11,74,1538779980,10.0,160,Light winds,6,0
1481,KDTW,2000,Overcast skies,OVC,,30.04,KDTW 052153Z 14006KT 10SM OVC020 16/11 A3004 RMK AO2 SLP174 T01610111,16,11,74,1538776380,10.0,140,Light winds,6,0
1482,KDTW,2000,Overcast skies,OVC,,30.01,KDTW 052053Z 12006KT 10SM OVC020 16/11 A3001 RMK AO2 SLP164 T01610111 58021 $,16,11,74,1538772780,10.0,120,Light winds,6,0
1483,KDTW,2500,Overcast skies,OVC,,30.05,KDTW 051953Z 12005KT 10SM SCT015 OVC025 16/11 A3005 RMK AO2 SLP176 T01610106 $,16,11,72,1538769180,10.0,120,Light winds,5,0
1484,KDTW,2500,Overcast skies,OVC,,30.06,KDTW 051853Z 10008G15KT 10SM SCT015 OVC025 15/10 A3006 RMK AO2 SLP182 T01500100,15,10,74,1538765580,10.0,100,Light winds,8,15
1485,KDTW,2500,Overcast skies,OVC,,30.07,KDTW 051753Z 11007KT 10SM OVC025 14/10 A3007 RMK AO2 RAB14E46 SLP185 P0000 60000 T01390100 10139 20083 56028,14,10,79,1538761980,10.0,110,Light winds,7,0
1486,KDTW,2500,Scattered clouds,BKN,,30.1,KDTW 051653Z 12005KT 9SM BKN025 OVC045 14/10 A3010 RMK AO2 RAB09E44 SLP193 P0000 T01390100,14,10,79,1538758380,9.0,120,Light winds,5,0
1487,KDTW,3500,Scattered clouds,BKN,,30.13,KDTW 051553Z 10004KT 9SM FEW020 BKN035 OVC050 13/09 A3013 RMK AO2 SLP204 T01330089,13,9,77,1538754780,9.0,100,Light winds,4,0
1488,KDTW,500,Scattered clouds,BKN,BR,30.0,KDTW 061253Z 13003KT 2SM BR BKN005 BKN130 OVC160 18/16 A3000 RMK AO2 SFC VIS 3 RAE42 SLP159 P0002 T01780161 $,18,16,91,1538830380,2.0,130,Calm winds,3,0
1489,KDTW,500,Scattered clouds,BKN,BR,30.0,KDTW 061251Z 13003KT 2SM BR BKN005 BKN130 OVC160 18/16 A3000 RMK AO2 SFC VIS 3 RAE42 P0002 $,18,16,89,1538830260,2.0,130,Calm winds,3,0
1490,KDTW,400,Raining,OVC,-RA BR,30.0,KDTW 061229Z 08004KT 1 1/2SM -RA BR OVC004 17/16 A3000 RMK AO2 SFC VIS 2 1/2 P0001 T01720156 $,17,16,91,1538828940,1.5,80,Light winds,4,0
1491,KDTW,300,Raining,OVC,-RA BR,30.01,KDTW 061201Z 02003KT 1/2SM R03R/P6000FT -RA BR OVC003 17/16 A3001 RMK AO2 SFC VIS 2 P0001 T01720156,17,16,91,1538827260,0.5,20,Calm winds,3,0
1492,KDTW,300,Raining,OVC,-RA BR,30.01,KDTW 061153Z 32004KT 1 1/2SM -RA BR OVC003 17/16 A3001 RMK AO2 SFC VIS 2 RAB42 SLP163 P0000 60051 70051 T01720156 10178 20167 53015,17,16,91,1538826780,1.5,320,Light winds,4,0
1493,KDTW,200,Overcast skies,OVC,BR,30.0,KDTW 061119Z 32005KT 1 1/2SM BR OVC002 17/16 A3000 RMK AO2 SFC VIS 4 T01720156,17,16,91,1538824740,1.5,320,Light winds,5,0
1494,KDTW,200,Overcast skies,OVC,BR,29.98,KDTW 061053Z 20004KT 1/2SM R03R/P6000FT BR OVC002 17/16 A2998 RMK AO2 SFC VIS 2 1/2 SLP151 T01720156,17,16,91,1538823180,0.5,200,Light winds,4,0
1495,KDTW,200,Overcast skies,OVC,BR,29.97,KDTW 060953Z 17006KT 1/2SM R03R/P6000FT BR OVC002 17/15 A2997 RMK AO2 SFC VIS 2 RAE0857 SLP147 P0000 T01670150,17,15,90,1538819580,0.5,170,Light winds,6,0
1496,KDTW,200,Overcast skies,OVC,BR,29.97,KDTW 060942Z 18005KT 1/2SM R03R/P6000FT BR OVC002 17/15 A2997 RMK AO2 SFC VIS 2 1/2 RAE0857 P0000 T01670150,17,15,90,1538818920,0.5,180,Light winds,5,0
1497,KDTW,300,Scattered clouds,BKN,BR,29.97,KDTW 060926Z 17004KT 2SM BR BKN003 OVC085 17/15 A2997 RMK AO2 SFC VIS 4 RAE0857 P0000 T01670150,17,15,90,1538817960,2.0,170,Light winds,4,0
1498,KDTW,300,Scattered clouds,BKN,BR,29.97,KDTW 060918Z 16004KT 5SM BR BKN003 OVC100 17/15 A2997 RMK AO2 RAE0857 P0000 T01670150,17,15,90,1538817480,5.0,160,Light winds,4,0
1499,KDTW,10000,Thunderstorms,OVC,-RA BR,29.97,KDTW 060853Z 14004KT 4SM -RA BR FEW005 OVC100 17/15 A2997 RMK AO2 TSE07 SLP148 TS MOV NE P0012 60051 T01720150 58004,17,15,88,1538815980,4.0,140,Light winds,4,0
1500,KDTW,6500,Raining,BKN,-RA,30.03,KDTW 070053Z 19004KT 7SM -RA FEW020 BKN065 OVC110 21/19 A3003 RMK AO2 SLP165 P0001 T02110189 $,21,19,88,1538873580,7.0,190,Light winds,4,0
1501,KDTW,6500,Raining,BKN,-RA BR,30.0,KDTW 062353Z 13003KT 6SM -RA BR FEW020 BKN065 OVC110 22/19 A3000 RMK AO2 LTG DSNT E AND SE TSE23 SLP157 OCNL LTG IC DSNT SE CB DSNT SE MOV NE P0008 60036 T02170194 10272 20217 53014 $,22,19,88,1538869980,6.0,130,Calm winds,3,0
1502,KDTW,11000,Raining,BKN,-RA BR,30.02,KDTW 062333Z 14004KT 5SM -RA BR SCT023 BKN110 22/19 A3002 RMK AO2 LTG DSNT NE-S TSE23 OCNL LTG IC DSNT SE-S CB DSNT SE-S MOV NE P0005 T02170194 $,22,19,88,1538868780,5.0,140,Light winds,4,0
1503,KDTW,7000,Raining,OVC,-RA,30.02,KDTW 062329Z 15007KT 1SM R03R/P6000FT -RA FEW007 SCT029 OVC070 22/19 A3002 RMK AO2 SFC VIS 4 LTG DSNT NE-S TSE23 OCNL LTG IC DSNT SE-S CB DSNT SE-S MOV NE P0005 T02220194 $,22,19,85,1538868540,1.0,150,Light winds,7,0
1504,KDTW,7000,Thunderstorms,OVC,-TSRA BR,30.01,KDTW 062315Z 00000KT 1SM R03R/P6000FT -TSRA BR FEW007 SCT029CB OVC070 23/21 A3001 RMK AO2 SFC VIS 4 LTG DSNT E-SW OCNL LTGICCG SE TS SE MOV NE P0002 T02280206 $,23,21,88,1538867700,1.0,0,Calm winds,0,0
1505,KDTW,2900,Thunderstorms,BKN,-TSRA,29.99,KDTW 062253Z 29009KT 1SM R03R/P6000FT -TSRA SCT007 BKN029CB OVC043 23/21 A2999 RMK AO2 SFC VIS 3 LTG DSNT ALQDS TSB20 SLP154 FRQ LTGICCG OHD TS OHD MOV NE P0028 T02330206 $,23,21,86,1538866380,1.0,290,Light winds,9,0
1506,KDTW,2400,Thunderstorms,BKN,TSRA BR,29.99,KDTW 062234Z 30008KT 1SM R03R/3500VP6000FT TSRA BR SCT007 BKN024CB OVC043 23/21 A2999 RMK AO2 LTG DSNT ALQDS TSB20 OCNL LTGICCG OHD TS OHD MOV NE P0017 T02330211 $,23,21,88,1538865240,1.0,300,Light winds,8,0
1507,KDTW,3100,Thunderstorms,BKN,-TSRA,29.97,KDTW 062224Z 33009KT 3SM -TSRA FEW007 BKN031CB OVC055 24/21 A2997 RMK AO2 TWR VIS 4 LTG DSNT E AND SW AND W TSB20 OCNL LTGICCG SW TS SW MOV NE P0008 T02390211 $,24,21,85,1538864640,3.0,330,Light winds,9,0
1508,KDTW,3100,Raining,BKN,-RA,29.97,KDTW 062153Z 00000KT 6SM -RA BKN031CB BKN055 26/21 A2997 RMK AO2 LTG DSNT W RAB52 SLP144 CB W-NW MOV NE MDT CU ALQDS P0000 T02610211,26,21,76,1538862780,6.0,0,Calm winds,0,0
1509,KDTW,14000,Scattered clouds,BKN,,29.96,KDTW 062053Z 30005KT 10SM SCT034 BKN140 27/22 A2996 RMK AO2 SLP142 TCU DSNT S AND W T02720217 55004,27,22,74,1538859180,10.0,300,Light winds,5,0
1510,KDTW,25000,Scattered clouds,SCT,,29.95,KDTW 061953Z 20005KT 10SM FEW025 SCT250 26/21 A2995 RMK AO2 SLP138 T02610206,26,21,74,1538855580,10.0,200,Light winds,5,0
1511,KDTW,20000,Scattered clouds,BKN,,29.96,KDTW 061926Z 23005KT 10SM SCT020 BKN200 25/21 A2996 RMK AO2 T02500206,25,21,78,1538853960,10.0,230,Light winds,5,0
1512,KFLL,2800,Scattered clouds,SCT,,30.07,KFLL 301253Z 06011KT 10SM FEW022 SCT028 29/26 A3007 RMK AO2 SLP180 T02890256,29,26,84,1538311980,10.0,60,Windy,11,0
1513,KFLL,3200,Scattered clouds,BKN,,30.05,KFLL 301153Z 07011KT 10SM SCT025 BKN032 28/25 A3005 RMK AO2 SLP175 70003 T02780250 10283 20272 51012,28,25,86,1538308380,10.0,70,Windy,11,0
1514,KFLL,2500,Scattered clouds,SCT,,30.05,KFLL 301141Z 06010KT 10SM SCT025 SCT031 28/25 A3005 RMK AO2 T02780250,28,25,86,1538307660,10.0,60,Light winds,10,0
1515,KFLL,2500,Scattered clouds,BKN,,30.04,KFLL 301111Z 06009KT 10SM BKN025 BKN034 28/25 A3004 RMK AO2 T02780250,28,25,86,1538305860,10.0,60,Light winds,9,0
1516,KFLL,3000,Scattered clouds,SCT,,30.04,KFLL 301053Z 06009KT 10SM SCT030 SCT045 28/25 A3004 RMK AO2 SLP172 T02780250,28,25,86,1538304780,10.0,60,Light winds,9,0
1517,KFLL,2500,Scattered clouds,SCT,,30.03,KFLL 300953Z 07009KT 10SM SCT025 SCT065 28/25 A3003 RMK AO2 SLP168 T02780250,28,25,86,1538301180,10.0,70,Light winds,9,0
1518,KFLL,10000,Scattered clouds,BKN,,30.01,KFLL 300904Z 08010KT 10SM SCT023 BKN100 28/25 A3001 RMK AO2 T02780250,28,25,86,1538298240,10.0,80,Light winds,10,0
1519,KFLL,2400,Scattered clouds,BKN,,30.01,KFLL 300853Z 07008KT 10SM BKN024 BKN100 28/25 A3001 RMK AO2 SLP163 T02780250 56008,28,25,86,1538297580,10.0,70,Light winds,8,0
1520,KFLL,2400,Scattered clouds,BKN,,30.01,KFLL 300833Z 06009KT 10SM BKN024 BKN120 28/25 A3001 RMK AO2 T02780250,28,25,86,1538296380,10.0,60,Light winds,9,0
1521,KFLL,12000,Scattered clouds,BKN,,30.01,KFLL 300753Z 07011KT 10SM SCT025 BKN120 28/25 A3001 RMK AO2 SLP163 T02830250,28,25,83,1538293980,10.0,70,Windy,11,0
1522,KFLL,18000,Scattered clouds,SCT,,30.02,KFLL 300653Z 07010KT 10SM FEW026 FEW058 SCT180 28/25 A3002 RMK AO2 SLP165 T02780250,28,25,86,1538290380,10.0,70,Light winds,10,0
1523,KFLL,2800,Scattered clouds,FEW,,30.04,KFLL 300553Z 09011KT 10SM FEW028 FEW062 FEW180 28/24 A3004 RMK AO2 SLP171 T02830244 10289 20272 58007,28,24,81,1538286780,10.0,90,Windy,11,0
1524,KFLL,2700,Scattered clouds,SCT,,30.02,KFLL 010053Z 07011KT 10SM SCT027 SCT200 28/25 A3002 RMK AO2 SLP164 T02780250,28,25,86,1538355180,10.0,70,Windy,11,0
1525,KFLL,7500,Scattered clouds,SCT,,30.01,KFLL 302353Z 07010KT 10SM FEW027 SCT075 SCT200 28/24 A3001 RMK AO2 SLP163 60001 T02830244 10317 20278 58000,28,24,81,1538351580,10.0,70,Light winds,10,0
1526,KFLL,2700,Scattered clouds,SCT,,30.01,KFLL 302253Z 06010KT 10SM SCT027 SCT050 SCT200 29/24 A3001 RMK AO2 SLP162 TCU OHD T02890244,29,24,78,1538347980,10.0,60,Light winds,10,0
1527,KFLL,2700,Scattered clouds,SCT,,30.02,KFLL 302153Z 06013KT 10SM SCT027 SCT065 SCT200 29/24 A3002 RMK AO2 SLP164 TCU OHD T02890244,29,24,78,1538344380,10.0,60,Windy,13,0
1528,KFLL,3300,Scattered clouds,SCT,,30.01,KFLL 302053Z 08013KT 10SM SCT033 SCT080 SCT200 30/25 A3001 RMK AO2 SLP163 60001 T03000250 56014,30,25,76,1538340780,10.0,80,Windy,13,0
1529,KFLL,2900,Scattered clouds,SCT,,30.02,KFLL 301953Z 09010KT 10SM SCT029CB SCT090 28/23 A3002 RMK AO2 RAB1858E12 SLP165 CB OHD-SW MOV SW P0001 T02830233,28,23,76,1538337180,10.0,90,Light winds,10,0
1530,KFLL,7000,Scattered clouds,BKN,,30.04,KFLL 301853Z 08018G24KT 10SM SCT028CB BKN070 31/24 A3004 RMK AO2 SLP171 CB OHD-E AND SW MOV SW T03110244,31,24,70,1538333580,10.0,80,Windy,18,24
1531,KFLL,7000,Showers,BKN,,30.05,KFLL 301753Z 09015KT 10SM SCT025 BKN070 31/26 A3005 RMK AO2 SLP176 CB OHD-S MOV SW TCU E VCSH S 60000 T03110256 10317 20278 58009,31,26,74,1538329980,10.0,90,Windy,15,0
1532,KFLL,7000,Showers,BKN,,30.07,KFLL 301716Z 07014G24KT 10SM SCT025CB BKN070 BKN250 30/25 A3007 RMK AO2 CB OHD-S MOV SW TCU E VCSH S T03000250,30,25,76,1538327760,10.0,70,Windy,14,24
1533,KFLL,2500,Scattered clouds,BKN,,30.08,KFLL 301653Z 06014G21KT 10SM BKN025CB BKN070 BKN250 31/26 A3008 RMK AO2 RAB1555E05 SLP184 CB OHD-SE AND SW-W MOV SW CB DSNT SE-S TCU E P0000 T03060256,31,26,76,1538326380,10.0,60,Windy,14,21
1534,KFLL,2500,Scattered clouds,BKN,,30.08,KFLL 301615Z 09014KT 10SM BKN025CB BKN043 30/26 A3008 RMK AO2 RAB1555E05 CB OHD-E MOV W P0000 T03000261,30,26,81,1538324100,10.0,90,Windy,14,0
1535,KFLL,8000,Scattered clouds,BKN,,30.08,KFLL 301553Z 08017G22KT 10SM SCT025 BKN080 31/26 A3008 RMK AO2 SLP184 T03060256,31,26,76,1538322780,10.0,80,Windy,17,22
1536,KFLL,2500,Scattered clouds,SCT,,30.07,KFLL 011253Z 06012KT 10SM SCT025 28/24 A3007 RMK AO2 SLP182 T02830244,28,24,81,1538398380,10.0,60,Windy,12,0
1537,KFLL,2300,Scattered clouds,SCT,,30.06,KFLL 011153Z 07008KT 10SM SCT023 SCT110 27/24 A3006 RMK AO2 SLP178 60038 70096 T02720244 10272 20244 53009 $,27,24,86,1538394780,10.0,70,Light winds,8,0
1538,KFLL,2300,Scattered clouds,FEW,,30.04,KFLL 011053Z 06007KT 10SM FEW023 FEW110 27/25 A3004 RMK AO2 SLP173 T02670250 $,27,25,91,1538391180,10.0,60,Light winds,7,0
1539,KFLL,6500,Scattered clouds,BKN,,30.03,KFLL 010953Z 06008KT 10SM FEW024 SCT033 BKN065 27/25 A3003 RMK AO2 SLP170 T02670250 $,27,25,91,1538387580,10.0,60,Light winds,8,0
1540,KFLL,6000,Scattered clouds,BKN,,30.03,KFLL 010853Z 02004KT 10SM FEW024 SCT034 BKN060 26/25 A3003 RMK AO2 SLP169 60038 T02560250 55006 $,26,25,97,1538383980,10.0,20,Light winds,4,0
1541,KFLL,6500,Scattered clouds,BKN,,30.03,KFLL 010753Z 06004KT 10SM SCT028 SCT037 BKN065 25/24 A3003 RMK AO2 RAB03E49 SLP168 P0029 T02500244 $,25,24,97,1538380380,10.0,60,Light winds,4,0
1542,KFLL,6500,Scattered clouds,BKN,,30.04,KFLL 010653Z 03008KT 10SM SCT028 SCT037 BKN065 24/23 A3004 RMK AO2 RAE14 SLP173 P0009 T02440233 $,24,23,94,1538376780,10.0,30,Light winds,8,0
1543,KFLL,7000,Raining,BKN,+RA BR,30.05,KFLL 010553Z 10020G25KT 4SM R10L/6000VP6000FT +RA BR SCT023CB SCT040 BKN070 26/24 A3005 RMK AO2 SLP175 CB OHD MOV W P0006 60057 T02560244 10283 20244 55000 $,26,24,94,1538373180,4.0,100,Windy,20,25
1544,KFLL,2500,Raining,BKN,RA BR,30.05,KFLL 010453Z 06012KT 6SM RA BR BKN025CB BKN042 OVC050 25/24 A3005 RMK AO2 PK WND 07032/0438 LTG DSNT W RAB14 SLP174 CB OHD-N-E AND W MOV W P0051 T02500244 403170244 $,25,24,97,1538369580,6.0,60,Windy,12,0
1545,KFLL,2400,Raining,BKN,RA BR,30.05,KFLL 010421Z 10012G24KT 6SM R10L/4500VP6000FT RA BR BKN024CB BKN030 BKN040 26/25 A3005 RMK AO2 RAB14 CB OHD-E AND W MOV W P0014 T02610250,26,25,94,1538367660,6.0,100,Windy,12,24
